,DPTR_TM1,DPTR_TM2,DPTR_TM3,DPTR_TM4,DPTR_TM5,DPTR_TM6,DPTR_TM7,DPTR_TM8,ARRV_TM1,ARRV_TM2,ARRV_TM3,ARRV_TM4,ARRV_TM5,ARRV_TM6,ARRV_TM7,ARRV_TM8,FLT_DATE1,FLT_DATE2,FLT_DATE3,FLT_DATE4,FLT_DATE5,FLT_DATE6,FLT_DATE7,FLT_DATE8,ORAC1,ORAC2,ORAC3,ORAC4,ORAC5,ORAC6,ORAC7,ORAC8,DSTC1,DSTC2,DSTC3,DSTC4,DSTC5,DSTC6,DSTC7,DSTC8,MCAR1,MCAR2,MCAR3,MCAR4,MCAR5,MCAR6,MCAR7,MCAR8,MFTN1,MFTN2,MFTN3,MFTN4,MFTN5,MFTN6,MFTN7,MFTN8
754,18:10,9:10,,13:20,16:10,,,,8:15,10:30,,14:45,18:50,,,,2018-07-10,2018-07-11,2018-07-11,2018-08-04,2018-08-04,2018-08-04,2018-08-04,2018-08-04,FDF,ORY,,BIQ,ORY,,,,ORY,LDE,,ORY,FDF,,,,AF,AF,,AF,AF,,,,841,5425,VOID,7485,0848,VOID,VOID,VOID
755,18:10,9:10,,13:20,16:10,,,,8:15,10:30,,14:45,18:50,,,,2018-07-10,2018-07-11,2018-07-11,2018-08-04,2018-08-04,2018-08-04,2018-08-04,2018-08-04,FDF,ORY,,BIQ,ORY,,,,ORY,LDE,,ORY,FDF,,,,AF,AF,,AF,AF,,,,841,5425,VOID,7485,0848,VOID,VOID,VOID
756,13:50,9:16,11:30,8:10,16:25,,,,16:10,10:32,13:07,13:17,7:30,,,,2018-07-18,2018-07-22,2018-07-22,2018-07-25,2018-07-25,2018-07-25,2018-07-25,2018-07-25,CDG,YYZ,MSP,PDX,MSP,,,,YYZ,MSP,PDX,MSP,CDG,,,,AF,DL,DL,AF,AF,,,,356,1997,1218,2730,3581,VOID,VOID,VOID
757,13:50,9:16,11:30,8:10,16:25,,,,16:10,10:32,13:07,13:17,7:30,,,,2018-07-18,2018-07-22,2018-07-22,2018-07-25,2018-07-25,2018-07-25,2018-07-25,2018-07-25,CDG,YYZ,MSP,PDX,MSP,,,,YYZ,MSP,PDX,MSP,CDG,,,,AF,DL,DL,AF,AF,,,,356,1997,1218,2730,3581,VOID,VOID,VOID
758,17:40,20:25,,13:25,16:00,,,,19:05,21:35,,15:00,16:55,,,,2018-06-26,2018-06-26,2018-06-26,2018-06-28,2018-06-28,2018-06-28,2018-06-28,2018-06-28,NCE,ORY,,BES,LYS,,,,ORY,UIP,,LYS,NCE,,,,AF,AF,,A5,A5,,,,6229,7478,VOID,4093,4206,VOID,VOID,VOID
759,13:20,,21:30,9:40,13:10,,,,,,22:55,11:15,7:10,,,,2018-07-23,2018-07-23,2018-07-23,2018-08-24,2018-08-24,2018-08-24,2018-08-24,2018-08-24,ICN,,ORY,NCE,CDG,,,,CDG,,NCE,CDG,ICN,,,,AF,,AF,AF,AF,,,,5093,,6234,7705,0264,,,
760,0:20,8:30,,10:35,13:35,,,,6:50,9:50,,12:25,6:50,,,,2018-07-28,2018-07-28,2018-07-28,2018-08-11,2018-08-11,2018-08-11,2018-08-11,2018-08-11,CAN,CDG,,BOD,AMS,,,,CDG,TLS,,AMS,CAN,,,,AF,AF,,AF,KL,,,,7761,7520,VOID,8379,4301,VOID,VOID,VOID
761,0:20,8:30,,10:35,13:35,,,,6:50,9:50,,12:25,6:50,,,,2018-07-28,2018-07-28,2018-07-28,2018-08-11,2018-08-11,2018-08-11,2018-08-11,2018-08-11,CAN,CDG,,BOD,AMS,,,,CDG,TLS,,AMS,CAN,,,,AF,AF,,AF,KL,,,,7761,7520,VOID,8379,4301,VOID,VOID,VOID
762,0:20,8:30,,10:35,13:35,,,,6:50,9:50,,12:25,6:50,,,,2018-07-28,2018-07-28,2018-07-28,2018-08-11,2018-08-11,2018-08-11,2018-08-11,2018-08-11,CAN,CDG,,BOD,AMS,,,,CDG,TLS,,AMS,CAN,,,,AF,AF,,AF,KL,,,,7761,7520,VOID,8379,4301,VOID,VOID,VOID
763,22:50,9:35,,20:30,23:35,,,,5:55,10:40,,22:05,17:35,,,,2018-06-20,2018-06-21,2018-06-21,2018-06-24,2018-06-24,2018-06-24,2018-06-24,2018-06-24,HKG,CDG,,NCE,CDG,,,,CDG,NTE,,CDG,HKG,,,,AF,AF,,AF,AF,,,,185,7720,VOID,7715,0188,VOID,VOID,VOID
764,22:50,7:20,,18:40,23:35,,,,5:55,9:00,,19:45,17:35,,,,2018-06-27,2018-06-28,2018-06-28,2018-07-15,2018-07-15,2018-07-15,2018-07-15,2018-07-15,HKG,CDG,,NTE,CDG,,,,CDG,PRG,,CDG,HKG,,,,AF,AF,,AF,AF,,,,185,1382,VOID,7731,0188,VOID,VOID,VOID
765,21:45,13:30,16:10,14:25,18:40,21:00,,,6:25,14:35,17:20,15:15,19:50,10:50,,,2018-12-09,2018-12-10,2018-12-10,2018-12-28,2018-12-28,2018-12-28,2018-12-28,2018-12-28,RUN,ORY,LYS,ETZ,LYS,ORY,,,ORY,LYS,ETZ,LYS,ORY,RUN,,,AF,AF,AF,AF,AF,AF,,,671,7414,5387,5386,7415,0642,VOID,VOID
766,21:45,13:30,16:10,14:25,18:40,21:00,,,6:25,14:35,17:20,15:15,19:50,10:50,,,2018-12-09,2018-12-10,2018-12-10,2018-12-28,2018-12-28,2018-12-28,2018-12-28,2018-12-28,RUN,ORY,LYS,ETZ,LYS,ORY,,,ORY,LYS,ETZ,LYS,ORY,RUN,,,AF,AF,AF,AF,AF,AF,,,671,7414,5387,5386,7415,0642,VOID,VOID
767,17:30,23:05,9:35,21:00,23:35,15:30,,,18:15,,10:50,22:20,12:35,16:15,,,2018-06-10,2018-06-10,2018-06-11,2018-06-16,2018-06-16,2018-06-17,2018-06-17,2018-06-17,RUN,MRU,CDG,BOD,CDG,MRU,,,MRU,CDG,BOD,CDG,MRU,RUN,,,AF,AF,AF,AF,AF,AF,,,7943,5099,7622,7633,0460,7942,VOID,VOID
768,9:05,20:35,19:50,23:35,15:30,,,,18:15,21:35,21:00,12:35,16:15,,,,2018-07-09,2018-07-09,2018-08-07,2018-08-07,2018-08-08,2018-08-08,2018-08-08,2018-08-08,RUN,ORY,LYS,CDG,MRU,,,,ORY,LYS,CDG,MRU,RUN,,,,AF,A5,AF,AF,AF,,,,645,5416,7649,0460,7942,VOID,VOID,VOID
769,9:05,20:35,19:50,23:35,15:30,,,,18:15,21:35,21:00,12:35,16:15,,,,2018-07-09,2018-07-09,2018-08-07,2018-08-07,2018-08-08,2018-08-08,2018-08-08,2018-08-08,RUN,ORY,LYS,CDG,MRU,,,,ORY,LYS,CDG,MRU,RUN,,,,AF,A5,AF,AF,AF,,,,645,5416,7649,0460,7942,VOID,VOID,VOID
770,9:05,20:35,19:50,23:35,15:30,,,,18:15,21:35,21:00,12:35,16:15,,,,2018-07-09,2018-07-09,2018-08-07,2018-08-07,2018-08-08,2018-08-08,2018-08-08,2018-08-08,RUN,ORY,LYS,CDG,MRU,,,,ORY,LYS,CDG,MRU,RUN,,,,AF,A5,AF,AF,AF,,,,645,5416,7649,0460,7942,VOID,VOID,VOID
771,21:10,8:30,,21:00,23:35,15:30,,,6:25,9:55,,22:20,12:35,16:15,,,2018-07-19,2018-07-20,2018-07-20,2018-07-31,2018-07-31,2018-08-01,2018-08-01,2018-08-01,RUN,ORY,,BOD,CDG,MRU,,,ORY,NCE,,CDG,MRU,RUN,,,AF,AF,,AF,AF,AF,,,671,6202,VOID,7633,0460,7942,VOID,VOID
772,18:35,21:00,9:05,,8:20,,,,20:00,9:55,18:15,,9:40,,,,2018-08-03,2018-08-03,2018-08-18,2018-08-18,2018-08-19,2018-08-19,2018-08-19,2018-08-19,MPL,ORY,RUN,,CDG,,,,ORY,RUN,ORY,,MPL,,,,AF,AF,AF,,AF,,,,7551,0642,0645,VOID,7688,VOID,VOID,VOID
773,22:35,,12:05,,10:15,15:00,,,7:00,,13:40,,11:25,19:20,,,2018-07-08,2018-07-08,2018-07-09,2018-07-09,2018-09-02,2018-09-02,2018-09-02,2018-09-02,ABJ,,ORY,,LYS,CDG,,,CDG,,AJA,,CDG,ABJ,,,AF,,AF,,AF,AF,,,703,VOID,4100,VOID,7641,0702,VOID,VOID
774,22:35,,12:05,,10:15,15:00,,,7:00,,13:40,,11:25,19:20,,,2018-07-08,2018-07-08,2018-07-09,2018-07-09,2018-09-02,2018-09-02,2018-09-02,2018-09-02,ABJ,,ORY,,LYS,CDG,,,CDG,,AJA,,CDG,ABJ,,,AF,,AF,,AF,AF,,,703,VOID,4100,VOID,7641,0702,VOID,VOID
775,20:00,16:30,23:30,19:35,10:35,,,,15:25,17:45,4:00,22:30,16:00,,,,2018-06-22,2018-06-23,2018-06-23,2018-06-28,2018-06-29,2018-06-29,2018-06-29,2018-06-29,LIM,AMS,CDG,SVO,CDG,,,,AMS,CDG,SVO,CDG,LIM,,,,AF,AF,AF,AF,AF,,,,8244,8239,4894,4859,0480,VOID,VOID,VOID
776,20:00,16:30,23:30,19:35,10:35,,,,15:25,17:45,4:00,22:30,16:00,,,,2018-06-22,2018-06-23,2018-06-23,2018-06-28,2018-06-29,2018-06-29,2018-06-29,2018-06-29,LIM,AMS,CDG,SVO,CDG,,,,AMS,CDG,SVO,CDG,LIM,,,,AF,AF,AF,AF,AF,,,,8244,8239,4894,4859,0480,VOID,VOID,VOID
777,18:10,,20:10,10:00,13:40,18:46,,,13:35,,22:10,12:10,17:35,22:29,,,2018-09-14,2018-09-14,2018-09-15,2018-09-28,2018-09-28,2018-09-28,2018-09-28,2018-09-28,LIM,,ORY,MAD,CDG,PTY,,,CDG,,MAD,CDG,PTY,LIM,,,AF,,AF,AF,AF,CM,,,483,VOID,4794,1001,0474,0489,VOID,VOID
778,18:10,,20:10,10:00,13:40,18:46,,,13:35,,22:10,12:10,17:35,22:29,,,2018-09-14,2018-09-14,2018-09-15,2018-09-28,2018-09-28,2018-09-28,2018-09-28,2018-09-28,LIM,,ORY,MAD,CDG,PTY,,,CDG,,MAD,CDG,PTY,LIM,,,AF,,AF,AF,AF,CM,,,483,VOID,4794,1001,0474,0489,VOID,VOID
779,18:10,16:05,11:00,18:45,23:35,10:35,,,13:35,8:20,12:45,20:05,,16:00,,,2018-06-21,2018-06-22,2018-06-23,2018-06-27,2018-06-27,2018-06-28,2018-06-28,2018-06-28,LIM,CDG,BKK,DAD,HAN,CDG,,,CDG,BKK,DAD,HAN,CDG,LIM,,,AF,AF,PG,AF,AF,AF,,,483,0166,0947,3323,5097,0480,VOID,VOID
780,18:10,16:05,11:00,18:45,23:35,10:35,,,13:35,8:20,12:45,20:05,,16:00,,,2018-06-21,2018-06-22,2018-06-23,2018-06-27,2018-06-27,2018-06-28,2018-06-28,2018-06-28,LIM,CDG,BKK,DAD,HAN,CDG,,,CDG,BKK,DAD,HAN,CDG,LIM,,,AF,AF,PG,AF,AF,AF,,,483,0166,0947,3323,5097,0480,VOID,VOID
781,18:10,16:05,11:00,18:45,23:35,10:35,,,13:35,8:20,12:45,20:05,,16:00,,,2018-06-21,2018-06-22,2018-06-23,2018-06-27,2018-06-27,2018-06-28,2018-06-28,2018-06-28,LIM,CDG,BKK,DAD,HAN,CDG,,,CDG,BKK,DAD,HAN,CDG,LIM,,,AF,AF,PG,AF,AF,AF,,,483,0166,0947,3323,5097,0480,VOID,VOID
782,20:00,21:15,18:00,8:40,12:35,,,,15:25,1:30,20:55,10:00,18:10,,,,2018-06-17,2018-06-18,2018-06-29,2018-06-30,2018-06-30,2018-06-30,2018-06-30,2018-06-30,LIM,AMS,SVO,CDG,AMS,,,,AMS,SVO,CDG,AMS,LIM,,,,KL,KL,AF,AF,AF,,,,744,0907,4935,8224,8243,VOID,VOID,VOID
783,20:00,16:30,23:30,5:45,12:55,18:46,,,15:25,17:45,4:00,8:10,16:45,22:29,,,2018-06-23,2018-06-24,2018-06-24,2018-07-03,2018-07-03,2018-07-03,2018-07-03,2018-07-03,LIM,AMS,CDG,SVO,AMS,PTY,,,AMS,CDG,SVO,AMS,PTY,LIM,,,AF,AF,AF,KL,KL,KL,,,8244,8239,4860,0900,0757,3011,VOID,VOID
784,14:45,20:50,11:45,20:40,10:10,,,,17:00,6:10,13:05,5:40,10:30,,,,2018-08-10,2018-08-10,2018-08-11,2018-08-21,2018-08-22,2018-08-22,2018-08-22,2018-08-22,LHR,AMS,NBO,FIH,CDG,,,,AMS,NBO,FIH,CDG,LHR,,,,KL,KL,KL,AF,AF,,,,1018,4141,4194,0889,1580,VOID,VOID,VOID
785,0:40,10:10,,8:45,13:40,,,,6:00,10:30,,11:40,22:35,,,,2018-06-26,2018-06-27,2018-06-27,2018-07-04,2018-07-04,2018-07-04,2018-07-04,2018-07-04,DXB,CDG,,EDI,CDG,,,,CDG,LHR,,CDG,DXB,,,,AF,AF,,AF,AF,,,,655,1580,VOID,1687,0662,VOID,VOID,VOID
786,6:15,,13:30,10:00,12:50,,,,,,14:55,11:30,13:20,,,,2018-06-16,2018-06-16,2018-06-16,2018-06-24,2018-06-24,2018-06-24,2018-06-24,2018-06-24,MAN,,ORY,BIQ,CDG,,,,CDG,,BIQ,CDG,MAN,,,,AF,,AF,AF,AF,,,,5023,VOID,7498,7655,1068,VOID,VOID,VOID
787,6:10,10:30,,0:10,9:40,,,,8:25,23:50,,6:00,11:40,,,,2018-06-10,2018-06-10,2018-06-10,2018-06-16,2018-06-16,2018-06-16,2018-06-16,2018-06-16,GOT,CDG,,DEL,CDG,,,,CDG,BLR,,CDG,GOT,,,,AF,AF,,AF,AF,,,,1553,0192,VOID,0225,1352,VOID,VOID,VOID
788,6:10,,15:20,8:30,,15:00,,,8:25,,16:45,9:55,,17:00,,,2018-07-29,2018-07-29,2018-07-29,2018-08-04,2018-08-04,2018-08-04,2018-08-04,2018-08-04,GOT,,ORY,LRH,,CDG,,,CDG,,LRH,ORY,,GOT,,,AF,,AF,AF,,AF,,,1553,VOID,7344,7345,VOID,1452,VOID,VOID
789,6:10,,15:20,8:30,,15:00,,,8:25,,16:45,9:55,,17:00,,,2018-07-29,2018-07-29,2018-07-29,2018-08-04,2018-08-04,2018-08-04,2018-08-04,2018-08-04,GOT,,ORY,LRH,,CDG,,,CDG,,LRH,ORY,,GOT,,,AF,,AF,AF,,AF,,,1553,VOID,7344,7345,VOID,1452,VOID,VOID
790,9:50,,15:05,14:15,16:40,,,,11:50,,16:15,15:35,18:30,,,,2018-06-27,2018-06-27,2018-06-27,2018-07-01,2018-07-01,2018-07-01,2018-07-01,2018-07-01,CPH,,ORY,BOD,CDG,,,,CDG,,BOD,CDG,CPH,,,,AF,,AF,AF,AF,,,,1751,VOID,6262,7629,1050,VOID,VOID,VOID
791,6:05,,13:00,11:20,,16:40,,,8:05,,14:15,12:45,,18:30,,,2018-06-13,2018-06-13,2018-06-13,2018-06-14,2018-06-14,2018-06-14,2018-06-14,2018-06-14,CPH,,ORY,MPL,,CDG,,,CDG,,MPL,ORY,,CPH,,,AF,,AF,AF,,AF,,,1351,VOID,7548,7545,VOID,1050,VOID,VOID
792,6:05,,12:40,16:15,20:35,,,,8:50,,14:15,18:05,23:05,,,,2018-09-10,2018-09-10,2018-09-10,2018-09-25,2018-09-25,2018-09-25,2018-09-25,2018-09-25,ARN,,ORY,AJA,CDG,,,,CDG,,AJA,CDG,ARN,,,,AF,,AF,AF,AF,,,,1463,VOID,7564,7589,1462,VOID,VOID,VOID
793,12:10,14:55,12:00,,16:40,,,,14:10,16:15,13:20,,18:30,,,,2018-06-12,2018-06-12,2018-06-14,2018-06-14,2018-06-14,2018-06-14,2018-06-14,2018-06-14,CPH,CDG,TLS,,CDG,,,,CDG,TLS,ORY,,CPH,,,,AF,AF,AF,,AF,,,,1151,7522,6123,VOID,1050,VOID,VOID,VOID
794,17:40,23:00,6:30,13:20,21:05,21:15,,,19:50,3:40,7:18,18:05,14:40,22:45,,,2018-07-08,2018-07-08,2018-07-09,2018-07-27,2018-07-27,2018-07-28,2018-07-28,2018-07-28,GOT,CDG,MEX,HMO,MEX,AMS,,,CDG,MEX,HMO,MEX,AMS,GOT,,,AF,AF,AF,KL,KL,KL,,,1453,8098,8116,9051,0686,1163,VOID,VOID
795,9:50,,15:20,10:55,,16:40,,,11:50,,16:45,12:20,,18:30,,,2018-06-20,2018-06-20,2018-06-20,2018-06-26,2018-06-26,2018-06-26,2018-06-26,2018-06-26,CPH,,ORY,LRH,,CDG,,,CDG,,LRH,ORY,,CPH,,,AF,,AF,AF,,AF,,,1751,VOID,7344,7345,VOID,1050,VOID,VOID
796,6:00,,14:55,21:10,,14:50,,,8:55,,18:45,10:15,,17:25,,,2019-01-23,2019-01-23,2019-01-23,2019-02-13,2019-02-13,2019-02-14,2019-02-14,2019-02-14,ARN,,ORY,PTP,,CDG,,,CDG,,PTP,ORY,,ARN,,,AF,,AF,AF,,AF,,,1463,VOID,0766,0797,VOID,1062,VOID,VOID
797,5:45,13:45,,18:45,9:15,,,,9:10,16:18,,8:10,10:30,,,,2018-06-26,2018-06-26,2018-06-26,2019-05-20,2019-05-21,2019-05-21,2019-05-21,2019-05-21,ALG,CDG,,JFK,CDG,,,,CDG,EWR,,CDG,ALG,,,,AF,AF,,AF,AF,,,,1355,3634,VOID,0007,1854,VOID,VOID,VOID
798,5:45,13:45,,18:45,9:15,,,,9:10,16:18,,8:10,10:30,,,,2018-06-26,2018-06-26,2018-06-26,2019-05-20,2019-05-21,2019-05-21,2019-05-21,2019-05-21,ALG,CDG,,JFK,CDG,,,,CDG,EWR,,CDG,ALG,,,,AF,AF,,AF,AF,,,,1355,3634,VOID,0007,1854,VOID,VOID,VOID
799,5:45,13:45,,18:45,9:15,,,,9:10,16:18,,8:10,10:30,,,,2018-06-26,2018-06-26,2018-06-26,2019-05-20,2019-05-21,2019-05-21,2019-05-21,2019-05-21,ALG,CDG,,JFK,CDG,,,,CDG,EWR,,CDG,ALG,,,,AF,AF,,AF,AF,,,,1355,3634,VOID,0007,1854,VOID,VOID,VOID
800,5:45,13:45,,18:45,9:15,,,,9:10,16:18,,8:10,10:30,,,,2018-06-26,2018-06-26,2018-06-26,2019-05-20,2019-05-21,2019-05-21,2019-05-21,2019-05-21,ALG,CDG,,JFK,CDG,,,,CDG,EWR,,CDG,ALG,,,,AF,AF,,AF,AF,,,,1355,3634,VOID,0007,1854,VOID,VOID,VOID
801,11:40,16:45,,18:19,9:15,,,,15:00,19:10,,7:55,10:30,,,,2018-06-22,2018-06-22,2018-06-22,2018-06-30,2018-07-01,2018-07-01,2018-07-01,2018-07-01,ALG,CDG,,EWR,CDG,,,,CDG,JFK,,CDG,ALG,,,,AF,AF,,AF,AF,,,,1855,0010,VOID,3593,1854,VOID,VOID,VOID
802,14:45,18:55,22:00,17:15,9:30,,,,17:05,20:20,23:31,6:30,13:15,,,,2018-06-13,2018-06-13,2018-06-13,2018-06-21,2018-06-22,2018-06-22,2018-06-22,2018-06-22,KBP,CDG,YUL,YYZ,AMS,,,,CDG,YUL,YYZ,AMS,KBP,,,,AF,AF,AF,KL,KL,,,,1753,0348,3759,0692,1385,VOID,VOID,VOID
803,19:30,13:45,,18:45,9:50,,,,21:55,16:18,,8:10,13:55,,,,2018-06-13,2018-06-14,2018-06-14,2018-08-06,2018-08-07,2018-08-07,2018-08-07,2018-08-07,KBP,CDG,,JFK,CDG,,,,CDG,EWR,,CDG,KBP,,,,AF,AF,,AF,AF,,,,3368,3634,VOID,0007,1752,VOID,VOID,VOID
804,19:30,13:45,,18:45,9:50,,,,21:55,16:18,,8:10,13:55,,,,2018-06-13,2018-06-14,2018-06-14,2018-08-06,2018-08-07,2018-08-07,2018-08-07,2018-08-07,KBP,CDG,,JFK,CDG,,,,CDG,EWR,,CDG,KBP,,,,AF,AF,,AF,AF,,,,3368,3634,VOID,0007,1752,VOID,VOID,VOID
805,19:30,13:45,,18:45,9:50,,,,21:55,16:18,,8:10,13:55,,,,2018-06-13,2018-06-14,2018-06-14,2018-08-06,2018-08-07,2018-08-07,2018-08-07,2018-08-07,KBP,CDG,,JFK,CDG,,,,CDG,EWR,,CDG,KBP,,,,AF,AF,,AF,AF,,,,3368,3634,VOID,0007,1752,VOID,VOID,VOID
806,19:30,13:45,,18:45,9:50,,,,21:55,16:18,,8:10,13:55,,,,2018-06-13,2018-06-14,2018-06-14,2018-08-06,2018-08-07,2018-08-07,2018-08-07,2018-08-07,KBP,CDG,,JFK,CDG,,,,CDG,EWR,,CDG,KBP,,,,AF,AF,,AF,AF,,,,3368,3634,VOID,0007,1752,VOID,VOID,VOID
807,19:30,13:45,,18:45,9:50,,,,21:55,16:18,,8:10,13:55,,,,2018-06-13,2018-06-14,2018-06-14,2018-08-06,2018-08-07,2018-08-07,2018-08-07,2018-08-07,KBP,CDG,,JFK,CDG,,,,CDG,EWR,,CDG,KBP,,,,AF,AF,,AF,AF,,,,3368,3634,VOID,0007,1752,VOID,VOID,VOID
808,9:30,13:30,13:45,20:15,13:05,,,,11:05,17:15,17:29,10:40,14:25,,,,2018-06-30,2018-06-30,2018-07-09,2018-07-09,2018-07-10,2018-07-10,2018-07-10,2018-07-10,TLS,CDG,CUN,ATL,CDG,,,,CDG,CUN,ATL,CDG,TLS,,,,AF,AF,DL,AF,AF,,,,7517,0650,0536,0689,7528,VOID,VOID,VOID
809,17:25,,23:35,22:50,,10:45,,,6:50,,17:35,5:55,,14:40,,,2018-06-16,2018-06-16,2018-06-17,2018-07-15,2018-07-15,2018-07-16,2018-07-16,2018-07-16,CAY,,CDG,HKG,,ORY,,,ORY,,HKG,CDG,,CAY,,,AF,,AF,AF,,AF,,,853,VOID,0188,0185,VOID,0852,VOID,VOID
810,17:25,,23:35,22:50,,10:45,,,6:50,,17:35,5:55,,14:40,,,2018-06-16,2018-06-16,2018-06-17,2018-07-15,2018-07-15,2018-07-16,2018-07-16,2018-07-16,CAY,,CDG,HKG,,ORY,,,ORY,,HKG,CDG,,CAY,,,AF,,AF,AF,,AF,,,853,VOID,0188,0185,VOID,0852,VOID,VOID
811,7:00,10:20,,18:27,9:35,,,,8:30,12:19,,7:55,10:40,,,,2018-07-17,2018-07-17,2018-07-17,2018-07-29,2018-07-30,2018-07-30,2018-07-30,2018-07-30,TLS,CDG,,EWR,CDG,,,,CDG,BOS,,CDG,NTE,,,,AF,AF,,AF,AF,,,,7529,3616,VOID,3557,7720,VOID,VOID,VOID
812,7:05,13:10,,9:10,20:35,,,,8:50,,,16:40,22:10,,,,2018-11-10,2018-11-10,2018-11-10,2018-11-28,2018-11-28,2018-11-28,2018-11-28,2018-11-28,BIO,CDG,,SGN,CDG,,,,CDG,HAN,,CDG,BIO,,,,AF,AF,,AF,AF,,,,1377,5096,VOID,0253,1376,VOID,VOID,VOID
813,20:10,23:30,,0:10,13:10,,,,21:40,11:15,,11:00,14:30,,,,2018-11-29,2018-11-29,2018-11-29,2018-12-19,2018-12-19,2018-12-19,2018-12-19,2018-12-19,TLS,CDG,,CPT,CDG,,,,CDG,JNB,,CDG,TLS,,,,AF,AF,,AF,AF,,,,7527,0990,VOID,0871,7528,VOID,VOID,VOID
814,9:05,,15:10,7:00,,16:20,,,11:20,,18:14,11:45,,5:45,,,2018-07-31,2018-07-31,2018-07-31,2018-08-02,2018-08-02,2018-08-02,2018-08-02,2018-08-02,CDG,,LGA,DFW,,JFK,,,JFK,,DFW,LGA,,CDG,,,AF,,DL,DL,,AF,,,22,VOID,0568,5985,VOID,0023,VOID,VOID
815,12:15,15:00,,22:40,9:55,,,,13:50,19:20,,7:05,11:25,,,,2018-06-18,2018-06-18,2018-06-18,2018-06-22,2018-06-23,2018-06-23,2018-06-23,2018-06-23,NCE,CDG,,LFW,CDG,,,,CDG,ABJ,,CDG,NCE,,,,AF,AF,,AF,AF,,,,7703,0702,VOID,0863,7702,VOID,VOID,VOID
816,22:40,,17:00,12:15,15:10,,,,7:05,,18:30,13:50,19:30,,,,2018-06-12,2018-06-12,2018-06-16,2018-07-10,2018-07-10,2018-07-10,2018-07-10,2018-07-10,LFW,,ORY,NCE,CDG,,,,CDG,,NCE,CDG,LFW,,,,AF,,AF,AF,AF,,,,863,VOID,6226,7703,0860,VOID,VOID,VOID
817,22:40,,17:00,12:15,15:10,,,,7:05,,18:30,13:50,19:30,,,,2018-06-12,2018-06-12,2018-06-16,2018-07-10,2018-07-10,2018-07-10,2018-07-10,2018-07-10,LFW,,ORY,NCE,CDG,,,,CDG,,NCE,CDG,LFW,,,,AF,,AF,AF,AF,,,,863,VOID,6226,7703,0860,VOID,VOID,VOID
818,6:15,10:20,,17:40,9:55,,,,7:40,14:05,,,11:10,,,,2019-03-10,2019-03-10,2019-03-10,2019-03-24,2019-03-25,2019-03-25,2019-03-25,2019-03-25,BOD,CDG,,MIA,CDG,,,,CDG,LAX,,CDG,BOD,,,,AF,AF,,AF,AF,,,,7621,0066,VOID,0071,7622,VOID,VOID,VOID
819,9:05,13:10,,19:35,11:10,,,,10:20,15:50,,9:00,12:30,,,,2018-06-13,2018-06-13,2018-06-13,2018-06-28,2018-06-29,2018-06-29,2018-06-29,2018-06-29,GVA,CDG,,JFK,ORY,,,,CDG,LAX,,ORY,MRS,,,,AF,AF,,AF,AF,,,,1543,0072,VOID,0019,6010,VOID,VOID,VOID
820,11:15,14:20,19:59,14:30,11:45,,,,12:20,16:40,23:07,10:45,13:20,,,,2018-06-10,2018-06-10,2018-06-10,2018-07-01,2018-07-02,2018-07-02,2018-07-02,2018-07-02,LYS,ORY,JFK,DEN,AMS,,,,ORY,JFK,DEN,AMS,LYS,,,,AF,AF,DL,DL,KL,,,,7417,0032,0483,0074,1415,VOID,VOID,VOID
821,20:55,7:55,10:55,,10:50,,,,5:50,9:20,12:20,,17:40,,,,2018-08-05,2018-08-06,2018-08-21,2018-08-21,2018-08-22,2018-08-22,2018-08-22,2018-08-22,PNR,CDG,BIQ,,CDG,,,,CDG,BIQ,ORY,,PNR,,,,AF,AF,AF,,AF,,,,833,7654,7483,VOID,0830,VOID,VOID,VOID
822,4:45,10:35,13:10,19:05,18:00,,,,,11:55,16:55,11:45,23:25,,,,2018-06-09,2018-06-09,2018-06-09,2018-06-16,2018-06-17,2018-06-17,2018-06-17,2018-06-17,TLV,AMS,CDG,CUN,CDG,,,,AMS,CDG,CUN,CDG,TLV,,,,AF,AF,AF,AF,AF,,,,8424,1341,0650,0651,1120,VOID,VOID,VOID
823,1:00,9:10,15:17,14:10,17:35,10:35,,,5:10,13:11,17:02,18:25,7:55,16:10,,,2018-11-05,2018-11-05,2018-11-05,2018-11-12,2018-11-12,2018-11-13,2018-11-13,2018-11-13,TLV,CDG,ATL,PBI,ATL,CDG,,,CDG,ATL,PBI,ATL,CDG,TLV,,,AF,AF,AF,AF,AF,AF,,,1121,3620,2379,8705,0681,1620,VOID,VOID
824,8:05,13:30,15:09,19:55,18:00,,,,12:10,17:15,17:45,13:50,23:25,,,,2019-04-04,2019-04-04,2019-04-24,2019-04-24,2019-04-25,2019-04-25,2019-04-25,2019-04-25,TLV,CDG,CUN,MEX,CDG,,,,CDG,CUN,MEX,CDG,TLV,,,,AF,AF,AF,AF,AF,,,,1321,0650,3404,0179,1120,VOID,VOID,VOID
825,8:05,13:40,21:14,23:55,17:55,,,,12:10,17:35,22:55,16:15,23:25,,,,2018-08-14,2018-08-14,2018-08-14,2018-12-11,2018-12-12,2018-12-12,2018-12-12,2018-12-12,TLV,CDG,PTY,BOG,CDG,,,,CDG,PTY,BOG,CDG,TLV,,,,AF,AF,CM,AF,AF,,,,1321,0474,0659,0429,1120,VOID,VOID,VOID
