DPTR_TM1,DPTR_TM2,DPTR_TM3,DPTR_TM4,DPTR_TM5,DPTR_TM6,DPTR_TM7,DPTR_TM8,ARRV_TM1,ARRV_TM2,ARRV_TM3,ARRV_TM4,ARRV_TM5,ARRV_TM6,ARRV_TM7,ARRV_TM8,FLT_DATE1,FLT_DATE2,FLT_DATE3,FLT_DATE4,FLT_DATE5,FLT_DATE6,FLT_DATE7,FLT_DATE8,ORAC1,ORAC2,ORAC3,ORAC4,ORAC5,ORAC6,ORAC7,ORAC8,DSTC1,DSTC2,DSTC3,DSTC4,DSTC5,DSTC6,DSTC7,DSTC8,NUM_CONNECTIONS,LAST_ARRIVAL,TOTAL_DUR_MIN,TOTAL_CONNECTION_TIME_MIN,MAX_CONNECTION_TIME_MINUTES,DEPARTURE_DOW,ARRIVAL_DOW,INCLUDE
1290,410,555,,,,,,640,460,630,,,,,,11/5/2018,1/13/2019,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2220,1305,1210,5,7,TRUE
994,605,555,,,,,,355,655,630,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2516,1590,1340,5,7,TRUE
994,605,555,,,,,,355,655,630,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2516,1590,1340,5,7,TRUE
1175,605,555,,,,,,550,655,630,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2335,1395,1340,5,7,TRUE
1175,605,555,,,,,,550,655,630,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2335,1395,1340,5,7,TRUE
5,605,555,,,,,,780,655,630,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,3505,2605,1340,5,7,TRUE
1065,605,555,,,,,,410,655,630,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2445,1535,1340,5,7,TRUE
1065,605,555,,,,,,410,655,630,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2445,1535,1340,5,7,TRUE
1290,605,555,,,,,,640,655,630,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,3660,2745,1405,5,1,TRUE
1290,605,555,,,,,,640,655,630,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,3660,2745,1405,5,1,TRUE
994,1025,555,,,,,,355,1075,630,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2516,1590,920,5,7,TRUE
994,1025,555,,,,,,355,1075,630,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2516,1590,920,5,7,TRUE
1175,1025,555,,,,,,550,1075,630,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2335,1395,920,5,7,TRUE
1175,1025,555,,,,,,550,1075,630,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2335,1395,920,5,7,TRUE
5,1025,555,,,,,,780,1075,630,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2065,1165,920,5,6,TRUE
1065,1025,555,,,,,,410,1075,630,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2445,1535,920,5,7,TRUE
1065,1025,555,,,,,,410,1075,630,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2445,1535,920,5,7,TRUE
1290,1025,555,,,,,,640,1075,630,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2220,1305,920,5,7,TRUE
1290,1025,555,,,,,,640,1075,630,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2220,1305,920,5,7,TRUE
994,1280,555,,,,,,355,1330,630,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2516,1590,925,5,7,TRUE
994,1280,555,,,,,,355,1330,630,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2516,1590,925,5,7,TRUE
1175,1280,555,,,,,,550,1330,630,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2335,1395,730,5,7,TRUE
1175,1280,555,,,,,,550,1330,630,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2335,1395,730,5,7,TRUE
5,1280,555,,,,,,780,1330,630,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2065,1165,665,5,6,TRUE
1065,1280,555,,,,,,410,1330,630,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2445,1535,870,5,7,TRUE
1065,1280,555,,,,,,410,1330,630,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2445,1535,870,5,7,TRUE
1290,1280,555,,,,,,640,1330,630,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2220,1305,665,5,7,TRUE
1290,1280,555,,,,,,640,1330,630,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,630,2220,1305,665,5,7,TRUE
994,410,1065,,,,,,355,460,1140,,,,,,1/2/2019,1/7/2019,11/3/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,1586,660,605,5,6,TRUE
994,410,1065,,,,,,355,460,1140,,,,,,1/2/2019,1/7/2019,11/3/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,1586,660,605,5,6,TRUE
5,410,1065,,,,,,780,460,1140,,,,,,11/5/2018,1/7/2019,11/3/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2575,1675,1070,5,6,TRUE
994,605,1065,,,,,,355,655,1140,,,,,,1/2/2019,10/28/2018,11/3/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,1586,660,410,5,6,TRUE
994,605,1065,,,,,,355,655,1140,,,,,,1/2/2019,10/28/2018,11/3/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,1586,660,410,5,6,TRUE
1175,605,1065,,,,,,550,655,1140,,,,,,1/1/2019,10/28/2018,11/3/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,1405,465,410,5,6,TRUE
1175,605,1065,,,,,,550,655,1140,,,,,,1/1/2019,10/28/2018,11/3/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,1405,465,410,5,6,TRUE
5,605,1065,,,,,,780,655,1140,,,,,,11/5/2018,10/28/2018,11/3/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2575,1675,1265,5,6,TRUE
1065,605,1065,,,,,,410,655,1140,,,,,,11/9/2018,10/28/2018,11/3/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,1515,605,410,5,6,TRUE
1065,605,1065,,,,,,410,655,1140,,,,,,11/9/2018,10/28/2018,11/3/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,1515,605,410,5,6,TRUE
5,1025,1065,,,,,,780,1075,1140,,,,,,11/5/2018,10/28/2018,11/3/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2575,1675,1430,5,6,TRUE
5,1280,1065,,,,,,780,1330,1140,,,,,,11/5/2018,10/28/2018,11/3/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2575,1675,1175,5,6,TRUE
1175,410,1065,,,,,,550,460,1140,,,,,,1/1/2019,1/13/2019,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2845,1905,1300,5,7,TRUE
1175,410,1065,,,,,,550,460,1140,,,,,,1/1/2019,1/13/2019,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2845,1905,1300,5,7,TRUE
1290,410,1065,,,,,,640,460,1140,,,,,,11/5/2018,1/13/2019,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2730,1815,1210,5,7,TRUE
1290,410,1065,,,,,,640,460,1140,,,,,,11/5/2018,1/13/2019,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2730,1815,1210,5,7,TRUE
1290,605,1065,,,,,,640,655,1140,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2730,1815,1405,5,7,TRUE
1290,605,1065,,,,,,640,655,1140,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2730,1815,1405,5,7,TRUE
994,1025,1065,,,,,,355,1075,1140,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,3026,2100,1430,5,7,TRUE
994,1025,1065,,,,,,355,1075,1140,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,3026,2100,1430,5,7,TRUE
1175,1025,1065,,,,,,550,1075,1140,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2845,1905,1430,5,7,TRUE
1175,1025,1065,,,,,,550,1075,1140,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2845,1905,1430,5,7,TRUE
1065,1025,1065,,,,,,410,1075,1140,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2955,2045,1430,5,7,TRUE
1065,1025,1065,,,,,,410,1075,1140,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2955,2045,1430,5,7,TRUE
1290,1025,1065,,,,,,640,1075,1140,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2730,1815,1430,5,7,TRUE
1290,1025,1065,,,,,,640,1075,1140,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2730,1815,1430,5,7,TRUE
994,1280,1065,,,,,,355,1330,1140,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,3026,2100,1175,5,7,TRUE
994,1280,1065,,,,,,355,1330,1140,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,3026,2100,1175,5,7,TRUE
1175,1280,1065,,,,,,550,1330,1140,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2845,1905,1175,5,7,TRUE
1175,1280,1065,,,,,,550,1330,1140,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2845,1905,1175,5,7,TRUE
1065,1280,1065,,,,,,410,1330,1140,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2955,2045,1175,5,7,TRUE
1065,1280,1065,,,,,,410,1330,1140,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2955,2045,1175,5,7,TRUE
1290,1280,1065,,,,,,640,1330,1140,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2730,1815,1175,5,7,TRUE
1290,1280,1065,,,,,,640,1330,1140,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,1140,2730,1815,1175,5,7,TRUE
994,410,860,,,,,,355,460,935,,,,,,1/2/2019,1/7/2019,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,1381,455,400,5,6,TRUE
994,410,860,,,,,,355,460,935,,,,,,1/2/2019,1/7/2019,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,1381,455,400,5,6,TRUE
5,410,860,,,,,,780,460,935,,,,,,11/5/2018,1/7/2019,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2370,1470,1070,5,6,TRUE
1175,410,860,,,,,,550,460,935,,,,,,1/1/2019,1/13/2019,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2640,1700,1300,5,7,TRUE
1175,410,860,,,,,,550,460,935,,,,,,1/1/2019,1/13/2019,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2640,1700,1300,5,7,TRUE
1290,410,860,,,,,,640,460,935,,,,,,11/5/2018,1/13/2019,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2525,1610,1210,5,7,TRUE
1290,410,860,,,,,,640,460,935,,,,,,11/5/2018,1/13/2019,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2525,1610,1210,5,7,TRUE
994,605,860,,,,,,355,655,935,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,1381,455,250,5,6,TRUE
994,605,860,,,,,,355,655,935,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,1381,455,250,5,6,TRUE
1175,605,860,,,,,,550,655,935,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,1200,260,205,5,6,TRUE
1175,605,860,,,,,,550,655,935,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,1200,260,205,5,6,TRUE
5,605,860,,,,,,780,655,935,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2370,1470,1265,5,6,TRUE
1065,605,860,,,,,,410,655,935,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,1310,400,205,5,6,TRUE
1065,605,860,,,,,,410,655,935,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,1310,400,205,5,6,TRUE
1290,605,860,,,,,,640,655,935,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2525,1610,1405,5,7,TRUE
1290,605,860,,,,,,640,655,935,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2525,1610,1405,5,7,TRUE
994,1025,860,,,,,,355,1075,935,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2821,1895,1225,5,7,TRUE
994,1025,860,,,,,,355,1075,935,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2821,1895,1225,5,7,TRUE
1175,1025,860,,,,,,550,1075,935,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2640,1700,1225,5,7,TRUE
1175,1025,860,,,,,,550,1075,935,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2640,1700,1225,5,7,TRUE
5,1025,860,,,,,,780,1075,935,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2370,1470,1225,5,6,TRUE
1065,1025,860,,,,,,410,1075,935,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2750,1840,1225,5,7,TRUE
1065,1025,860,,,,,,410,1075,935,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2750,1840,1225,5,7,TRUE
1290,1025,860,,,,,,640,1075,935,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2525,1610,1225,5,7,TRUE
1290,1025,860,,,,,,640,1075,935,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2525,1610,1225,5,7,TRUE
994,1280,860,,,,,,355,1330,935,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2821,1895,970,5,7,TRUE
994,1280,860,,,,,,355,1330,935,,,,,,1/2/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2821,1895,970,5,7,TRUE
1175,1280,860,,,,,,550,1330,935,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2640,1700,970,5,7,TRUE
1175,1280,860,,,,,,550,1330,935,,,,,,1/1/2019,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2640,1700,970,5,7,TRUE
5,1280,860,,,,,,780,1330,935,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2370,1470,970,5,6,TRUE
1065,1280,860,,,,,,410,1330,935,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2750,1840,970,5,7,TRUE
1065,1280,860,,,,,,410,1330,935,,,,,,11/9/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2750,1840,970,5,7,TRUE
1290,1280,860,,,,,,640,1330,935,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2525,1610,970,5,7,TRUE
1290,1280,860,,,,,,640,1330,935,,,,,,11/5/2018,10/28/2018,10/28/2018,,,,,,JFK,AMS,DUS,,,,,,AMS,DUS,CDG,,,,,,2,935,2525,1610,970,5,7,TRUE
425,1020,575,,,,,,518,380,660,,,,,,12/19/2018,11/4/2018,11/3/2018,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,660,1675,697,502,5,6,TRUE
425,1020,575,,,,,,518,380,660,,,,,,12/19/2018,11/4/2018,11/3/2018,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,660,1675,697,502,5,6,TRUE
575,1020,575,,,,,,679,380,660,,,,,,1/3/2019,11/4/2018,11/3/2018,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,660,1525,536,341,5,6,TRUE
575,1020,575,,,,,,679,380,660,,,,,,1/3/2019,11/4/2018,11/3/2018,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,660,1525,536,341,5,6,TRUE
1255,1020,575,,,,,,1365,380,660,,,,,,1/3/2019,11/4/2018,1/14/2019,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,660,2285,1290,1095,5,7,TRUE
1255,1020,575,,,,,,1365,380,660,,,,,,1/3/2019,11/4/2018,1/14/2019,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,660,2285,1290,1095,5,7,TRUE
425,1020,920,,,,,,518,380,1000,,,,,,12/19/2018,11/4/2018,10/28/2018,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,1000,2015,1042,540,5,6,TRUE
425,1020,920,,,,,,518,380,1000,,,,,,12/19/2018,11/4/2018,10/28/2018,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,1000,2015,1042,540,5,6,TRUE
575,1020,920,,,,,,679,380,1000,,,,,,1/3/2019,11/4/2018,10/28/2018,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,1000,1865,881,540,5,6,TRUE
575,1020,920,,,,,,679,380,1000,,,,,,1/3/2019,11/4/2018,10/28/2018,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,1000,1865,881,540,5,6,TRUE
1255,1020,920,,,,,,1365,380,1000,,,,,,1/3/2019,11/4/2018,10/28/2018,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,1000,2625,1635,1095,5,7,TRUE
1255,1020,920,,,,,,1365,380,1000,,,,,,1/3/2019,11/4/2018,10/28/2018,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,1000,2625,1635,1095,5,7,TRUE
1255,1020,1110,,,,,,1365,380,1195,,,,,,1/3/2019,11/4/2018,1/7/2019,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,1195,2820,1825,1095,5,7,TRUE
1255,1020,1110,,,,,,1365,380,1195,,,,,,1/3/2019,11/4/2018,1/7/2019,,,,,,JFK,YUL,ZRH,,,,,,YUL,ZRH,CDG,,,,,,2,1195,2820,1825,1095,5,7,TRUE
1080,415,1140,,,,,,505,540,1220,,,,,,1/17/2019,1/12/2019,1/15/2019,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,1220,3020,1950,1350,5,7,TRUE
1080,415,1140,,,,,,505,540,1220,,,,,,1/17/2019,1/12/2019,1/15/2019,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,1220,3020,1950,1350,5,7,TRUE
1080,425,1140,,,,,,505,545,1220,,,,,,1/17/2019,1/27/2019,1/15/2019,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,1220,3020,1955,1360,5,7,TRUE
1080,425,1140,,,,,,505,545,1220,,,,,,1/17/2019,1/27/2019,1/15/2019,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,1220,3020,1955,1360,5,7,TRUE
1080,735,565,,,,,,505,850,645,,,,,,1/17/2019,11/4/2018,10/28/2018,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,645,2445,1385,1155,5,7,TRUE
1080,735,565,,,,,,505,850,645,,,,,,1/17/2019,11/4/2018,10/28/2018,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,645,2445,1385,1155,5,7,TRUE
1080,415,620,,,,,,505,540,695,,,,,,1/17/2019,1/12/2019,10/28/2018,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,695,2495,1430,1350,5,7,TRUE
1080,415,620,,,,,,505,540,695,,,,,,1/17/2019,1/12/2019,10/28/2018,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,695,2495,1430,1350,5,7,TRUE
1080,735,620,,,,,,505,850,695,,,,,,1/17/2019,11/4/2018,10/28/2018,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,695,2495,1440,1210,5,7,TRUE
1080,735,620,,,,,,505,850,695,,,,,,1/17/2019,11/4/2018,10/28/2018,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,695,2495,1440,1210,5,7,TRUE
1080,425,620,,,,,,505,545,695,,,,,,1/17/2019,1/27/2019,10/28/2018,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,695,2495,1435,1360,5,7,TRUE
1080,425,620,,,,,,505,545,695,,,,,,1/17/2019,1/27/2019,10/28/2018,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,695,2495,1435,1360,5,7,TRUE
1080,415,1230,,,,,,505,540,1305,,,,,,1/17/2019,1/12/2019,10/28/2018,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,1305,3105,2040,1350,5,7,TRUE
1080,415,1230,,,,,,505,540,1305,,,,,,1/17/2019,1/12/2019,10/28/2018,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,1305,3105,2040,1350,5,7,TRUE
1080,735,1230,,,,,,505,850,1305,,,,,,1/17/2019,11/4/2018,10/28/2018,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,1305,1665,610,380,5,6,TRUE
1080,735,1230,,,,,,505,850,1305,,,,,,1/17/2019,11/4/2018,10/28/2018,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,1305,1665,610,380,5,6,TRUE
1080,425,1230,,,,,,505,545,1305,,,,,,1/17/2019,1/27/2019,10/28/2018,,,,,,JFK,VIE,AMS,,,,,,VIE,AMS,CDG,,,,,,2,1305,3105,2045,1360,5,7,TRUE
